ano,id_candidato_bd,genero,valor_receita
2016,1748782,masculino,700.0
2016,1748798,masculino,553.0
2016,1748802,masculino,6145.46
2016,1748811,masculino,1340.0
2016,1748895,masculino,1077.0
2016,1748938,feminino,400.0
2016,1749066,masculino,110.0
2016,1749074,masculino,16260.0
2016,1749302,masculino,12417.66
2016,1749506,masculino,5489.6
2016,1749578,feminino,1300.0
2016,1749638,masculino,8716.04
2016,1749864,masculino,400.0
2016,1749975,feminino,3320.3
2016,175,masculino,100.0
2016,1750025,masculino,339.0
2016,1750179,feminino,23812.5
2016,175097,feminino,150.0
2016,1751184,masculino,2500.0
2016,1751207,masculino,2900.0
2016,1751634,feminino,4475.0
2016,1751642,feminino,913.5
2016,1751896,masculino,1000.0
2016,1751952,feminino,1600.0
2016,175201,feminino,200.0
2016,1752298,masculino,13362.0
2016,1752312,masculino,1620.0
2016,1752322,masculino,2854.0
2016,1752422,masculino,150.0
2016,1752440,masculino,1200.0
2016,1752453,masculino,2779.14
2016,1753391,masculino,3247.5
2016,1753440,masculino,3400.0
2016,1753519,feminino,316.13
2016,1753524,feminino,20752.0
2016,1753569,feminino,5678.0
2016,175362,masculino,1000.0
2016,1753762,feminino,343.59000000000003
2016,1754422,masculino,4562.88
2016,1754478,masculino,291.52
2016,1754556,feminino,3742.5
2016,1754580,masculino,1535.0
2016,1754909,masculino,1200.0
2016,1755236,masculino,750.0
2016,175541,feminino,200.0
2016,1755758,masculino,3344.4
2016,1755813,masculino,75924.33
2016,1755958,masculino,5320.0
2016,1756017,masculino,4140.0
2016,1756259,masculino,3114.0
2016,1756447,masculino,254.5
2016,1756459,masculino,480.0
2016,1756904,masculino,14829.6
2016,17574,masculino,1200.0
2016,1757577,masculino,2500.0
2016,1757789,feminino,5871.61
2016,1757793,masculino,250.0
2016,1757795,masculino,6900.0
2016,1757922,masculino,250.0
2016,1757994,masculino,863.0
2016,1758372,feminino,510.01
2016,1759935,masculino,2020.42
2016,1759947,masculino,2165.54
2016,1760119,masculino,1289.57
2016,1760519,feminino,3300.0
2016,1760521,feminino,7336.5
2016,1760739,feminino,634.21
2016,1761032,masculino,1100.0
2016,1761125,masculino,1360.0
2016,176122,masculino,826.0
2016,1761456,feminino,1664.4
2016,1761459,masculino,1240.0
2016,1761721,masculino,945.0
2016,176212,masculino,1537.7
2016,1762274,masculino,770.0
2016,1762407,masculino,300.0
2016,17625,feminino,500.0
2016,1762747,masculino,21289.38
2016,1763130,masculino,17855.1
2016,1763179,feminino,540.0
2016,1763197,masculino,648.0
2016,1763280,masculino,200.0
2016,1763943,masculino,20503.2
2016,1764035,masculino,16833.3
2016,1764289,masculino,3398.96
2016,1764384,masculino,1640.0
2016,1764428,feminino,100.0
2016,1764429,feminino,500.0
2016,1764550,masculino,200.0
2016,1764833,feminino,4836.0
2016,1764841,masculino,682.53
2016,1764878,masculino,100.0
2016,1764938,masculino,1000.0
2016,1765068,masculino,2143.4
2016,1765101,masculino,6474.0
2016,1765130,feminino,100.0
2016,1765593,masculino,545.56
2016,1765689,masculino,7846.7
2016,1766205,masculino,2960.0
2016,1766207,masculino,1950.0
2016,176630,masculino,100.0
2016,1766379,masculino,72.0
2016,1766408,masculino,6728.0
2016,1766453,masculino,620.0
2016,1766541,masculino,1382.5
2016,1766638,feminino,930.0
2016,1766675,feminino,100.0
2016,1766710,masculino,2049.5
2016,1766906,masculino,1649.0
2016,1767016,feminino,400.0
2016,1767164,masculino,2250.0
2016,176733,masculino,1000.0
2016,1767382,masculino,1664.4
2016,1767407,masculino,3870.0299999999997
2016,1767408,masculino,31674.8
2016,1767441,masculino,4690.84
2016,1767443,feminino,400.0
2016,1767671,feminino,677.0
2016,1767761,masculino,400.0
2016,1767772,feminino,100.0
2016,1767834,masculino,445.0
2016,1767898,feminino,6250.0
2016,1767945,masculino,2745.0
2016,1768072,feminino,130.0
2016,1768074,feminino,697.14
2016,1768079,feminino,870.0
2016,1769140,masculino,330.0
2016,1769145,masculino,6449.1
2016,1769256,feminino,619.36
2016,1769262,feminino,400.0
2016,1769275,masculino,3810.0
2016,1769305,masculino,700.0
2016,1769423,feminino,1726.0
2016,1769468,masculino,2450.0
2016,1769651,feminino,800.0
2016,1770223,masculino,26967.0
2016,177036,masculino,230.0
2016,1770364,masculino,369.5
2016,1770450,feminino,379.66
2016,1770460,feminino,712.94
2016,1770469,feminino,150.0
2016,1770509,masculino,22720.86
2016,1770568,feminino,108.6
2016,1770574,feminino,198.0
2016,1770585,feminino,9540.0
2016,1770609,masculino,5803.0
2016,1770632,feminino,99.5
2016,1770855,masculino,8045.8
2016,177111,masculino,150.0
2016,1771145,masculino,2160.0
2016,1771188,masculino,1984.0
2016,177134,feminino,1180.0
2016,1771441,feminino,163.5
2016,1771646,feminino,6396.0
2016,1772191,masculino,7000.0
2016,1772231,masculino,788.0
2016,1772234,masculino,200.0
2016,1772268,masculino,6600.0
2016,1772436,masculino,4300.0
2016,1773334,feminino,2250.0
2016,1773351,masculino,14760.0
2016,1773358,feminino,150.0
2016,1773391,masculino,993.06
2016,1773394,feminino,3779.14
2016,1773426,feminino,400.0
2016,1773473,feminino,2179.14
2016,1773558,feminino,2136.7
2016,1773976,feminino,615.0
2016,1774028,feminino,601.3399999999999
2016,1774175,masculino,500.0
2016,177455,feminino,499.0
2016,177476,masculino,1740.0
2016,1774861,masculino,508.5
2016,1775097,masculino,1285.0
2016,1776054,masculino,2560.0
2016,1776136,masculino,3342.66
2016,1776620,feminino,130.0
2016,1776672,masculino,1009.6
2016,1776928,masculino,7230.0
2016,1776950,masculino,3875.0
2016,1777020,masculino,2340.0
2016,1777416,masculino,150.0
2016,1777558,masculino,3675.0
2016,1777979,feminino,899.4
2016,1778174,feminino,400.0
2016,1778231,masculino,3915.0
2016,177828,masculino,19825.32
2016,1778522,masculino,2150.0
2016,1778591,masculino,1041.81
2016,177877,masculino,975.0
2016,1778880,masculino,12200.0
2016,1779041,masculino,2100.0
2016,1779052,masculino,6757.95
2016,177925,feminino,291.52
2016,1779283,masculino,3300.0
2016,1779340,masculino,1300.0
2016,1779346,masculino,6522.0
2016,1779471,masculino,10778.0
2016,1779556,masculino,13867.74
2016,1779612,masculino,150.0
2016,1779759,masculino,2591.0
2016,1780192,masculino,13574.4
2016,1780305,feminino,706.4
2016,1780565,masculino,1215.0
2016,1780593,masculino,3592.59
2016,1780838,feminino,9750.0
2016,1780886,masculino,7408.0
2016,1780972,masculino,1000.0
2016,1780993,masculino,1080.0
2016,1781106,feminino,100.0
2016,1781757,masculino,3893.0299999999997
2016,1782070,masculino,450.0
2016,1782098,feminino,53.85
2016,1782165,feminino,8510.0
2016,1782167,masculino,2400.0
2016,17823,masculino,29144.4
2016,1782318,masculino,9888.08
2016,1782375,masculino,3560.9700000000003
2016,1782557,feminino,580.0
2016,1782729,masculino,37826.4
2016,1783185,masculino,1245.21
2016,1783334,feminino,1050.0
2016,1783351,masculino,2351.0
2016,1783368,masculino,810.0
2016,1783836,masculino,1666.13
2016,1783874,masculino,783.3
2016,1784370,masculino,10854.0
2016,1784520,feminino,200.0
2016,1784600,masculino,2430.0
2016,1784831,feminino,300.0
2016,1784864,masculino,1250.0
2016,1784931,masculino,398.0
2016,1784997,masculino,13233.0
2016,1785009,feminino,1809.57
2016,1785225,masculino,1648.24
2016,1785473,feminino,600.0
2016,1785599,masculino,21556.0
2016,1785803,feminino,1900.0
2016,1786018,feminino,4120.71
2016,1786267,masculino,194.39999999999998
2016,1786298,masculino,2400.25
2016,1786341,masculino,6500.0
2016,1786395,masculino,42079.2
2016,1786534,masculino,685.0
2016,1786579,masculino,205.0
2016,1786605,feminino,1320.0
2016,1786624,feminino,2700.0
2016,1786876,masculino,583.04
2016,17871,masculino,9187.85
2016,1787601,feminino,2512.05
2016,1787816,feminino,1006.62
2016,1787917,masculino,525.0
2016,1788318,masculino,500.0
2016,1788663,masculino,100.0
2016,1789306,masculino,8450.0
2016,1789375,masculino,4274.8
2016,1789427,masculino,2000.0
2016,1789501,masculino,6100.0
2016,1789637,masculino,400.0
2016,1789795,feminino,1267.69
2016,1790149,feminino,1166.13
2016,1790185,masculino,1000.0
2016,1790238,masculino,43257.24
2016,17905,masculino,698.0
2016,1790875,masculino,13000.0
2016,1790925,masculino,100.0
2016,1791184,masculino,980.0
2016,1791289,masculino,4050.0
2016,1791294,masculino,99.5
2016,1791404,masculino,200.0
2016,1791782,masculino,900.0
2016,1791970,masculino,1419.66
2016,1792011,masculino,313.26
2016,1792042,feminino,550.0
2016,1792042,masculino,550.0
2016,1792089,feminino,8010.0
2016,1792164,feminino,93.0
2016,1792283,masculino,500.0
2016,1792438,feminino,1100.0
2016,1792818,masculino,1412.8
2016,1792920,feminino,2457.85
2016,1792932,masculino,250.0
2016,179307,feminino,2025.0
2016,179355,feminino,2308.0
2016,1793956,masculino,750.0
2016,1794042,masculino,100.0
2016,1794085,masculino,5292.0
2016,1794108,feminino,823.2
2016,1794175,feminino,10746.26
2016,1794750,masculino,63540.0
2016,1795022,masculino,25320.0
2016,1795024,masculino,4871.0
2016,1795086,masculino,100.0
2016,1795106,masculino,571.0
2016,1795220,masculino,100.0
2016,1795244,masculino,200.0
2016,179527,feminino,340.0
2016,1795382,masculino,400.0
2016,1795390,masculino,750.0
2016,1795409,masculino,2160.0
2016,1795463,masculino,900.0
2016,1795557,feminino,1320.0
2016,1795646,masculino,325.0
2016,1795662,masculino,1394.67
2016,1795939,masculino,31650.69
2016,1795944,masculino,6972.0
2016,1795951,feminino,150.0
2016,1795992,masculino,7005.0
2016,1796024,feminino,880.0
2016,1796040,masculino,4751.75
2016,1796082,masculino,18600.0
2016,1796122,masculino,484.21
2016,1796141,masculino,307.7
2016,1796142,masculino,1200.0
2016,1796247,masculino,400.0
2016,1796486,masculino,464.52
2016,1796500,masculino,600.0
2016,1796807,masculino,4435.7
2016,1796860,masculino,4409.6
2016,1796917,masculino,615.0
2016,1796980,feminino,1107.37
2016,1797043,masculino,1206.7
2016,1797242,masculino,28756.0
2016,1797280,masculino,29439.33
2016,1797330,feminino,343.59000000000003
2016,1797398,feminino,321.39
2016,17976,masculino,18147.44
2016,1797921,masculino,36217.0
2016,1798744,masculino,1650.0
2016,1798747,masculino,338.5
2016,1798842,masculino,648.0
2016,1799064,masculino,122.5
2016,1799115,feminino,780.0
2016,1799135,feminino,4086.7
2016,1799504,feminino,600.0
2016,1799697,feminino,72.0
2016,1799823,masculino,968.42
2016,179986,masculino,77760.0
2016,18000,masculino,3974.99
2016,1800132,feminino,1420.0
2016,1800161,masculino,160.0
2016,1800393,feminino,484.21
2016,1800395,masculino,21971.49
2016,1800403,masculino,15031.84
2016,1800484,masculino,1100.0
2016,1800497,masculino,100.0
2016,1800527,feminino,17892.0
2016,1800684,masculino,7872.0
2016,1800816,masculino,149.0
2016,1801128,masculino,8438.0
2016,180114,masculino,11323.14
2016,1801206,feminino,720.0
2016,180148,masculino,1611.6
2016,1801483,masculino,12242.54
2016,1801530,masculino,28061.92
2016,1801778,masculino,4400.0
2016,1802121,masculino,2650.0
2016,1802122,masculino,900.0
2016,1802316,masculino,1561.59
2016,1802341,feminino,580.0
2016,1802412,masculino,521.0
2016,18041,masculino,1756.13
2016,180514,masculino,40245.35
2016,18069,masculino,6672.1
2016,181176,masculino,9291.05
2016,181222,masculino,614.0
2016,181230,feminino,2779.14
2016,18146,feminino,100.0
2016,18180,masculino,307.7
2016,182130,masculino,220.0
2016,182492,feminino,500.0
2016,182725,masculino,200.0
2016,182753,feminino,321.39
2016,182960,feminino,1410.0
2016,183241,masculino,788.0
2016,183351,feminino,2614.72
2016,183454,masculino,2000.0
2016,183634,masculino,525.0
2016,183927,feminino,580.0
2016,183990,masculino,6943.7
2016,184069,masculino,2139.14
2016,18507,feminino,154.84
2016,18511,masculino,1110.0
2016,18515,masculino,6412.0
2016,185627,feminino,678.0
2016,18564,feminino,1300.0
2016,185744,feminino,2798.0
2016,186308,feminino,300.0
2016,186320,feminino,6054.4
2016,186604,feminino,170.0
2016,186712,feminino,920.0
2016,187056,feminino,485.0
2016,187368,feminino,956.8
2016,187395,feminino,1238.0
2016,187772,feminino,400.0
2016,187772,masculino,400.0
2016,187984,feminino,484.21
2016,188086,feminino,295.26
2016,188582,masculino,7900.0
2016,189552,feminino,17425.0
2016,18960,masculino,2000.0
2016,189909,feminino,200.0
2016,190219,masculino,1120.0
2016,19023,masculino,83400.0
2016,190486,masculino,570.0
2016,190525,masculino,7575.0
2016,190781,feminino,72.0
2016,190892,feminino,600.0
2016,191053,feminino,150.0
2016,1914,feminino,4400.0
2016,191844,feminino,123.26
2016,192010,masculino,1800.0
2016,192030,feminino,699.0
2016,192407,masculino,19595.82
2016,192476,masculino,1800.0
2016,192561,masculino,17900.0
2016,192563,feminino,123.26
2016,192741,masculino,1140.42
2016,192799,masculino,160.0
2016,192935,feminino,291.52
2016,193529,masculino,1006.4
2016,19400,masculino,1897.7
2016,19421,masculino,5400.0
2016,194937,feminino,850.0
2016,194990,feminino,440.0
2016,195446,masculino,200.0
2016,195464,feminino,250.0
2016,195573,feminino,800.0
2016,195615,masculino,4956.0
2016,196224,masculino,1236.57
2016,196227,masculino,900.0
2016,196328,masculino,1716.13
2016,196495,feminino,993.06
2016,196927,masculino,3821.3199999999997
2016,198384,masculino,200.0
2016,198556,masculino,3075.0
2016,19899,feminino,761.0
2016,199116,masculino,217.56
2016,199171,masculino,5856.0
2016,199285,masculino,10045.46
2016,199439,masculino,100.0
2016,199976,masculino,14000.0
2016,200018,masculino,8740.0
2016,200236,feminino,12140.0
2016,201070,feminino,2029.72
2016,20157,masculino,1107.0
2016,201683,masculino,6779.92
2016,201964,feminino,63.3
2016,202004,feminino,400.0
2016,202024,masculino,600.0
2016,20247,masculino,4885.5
2016,202628,masculino,1450.0
2016,202676,masculino,730.95
2016,202711,feminino,336.0
2016,203313,masculino,1660.0
2016,203330,masculino,2277.54
2016,20379,masculino,7716.8
2016,203987,feminino,1200.0
2016,20401,feminino,1232.26
2016,20403,masculino,94400.0
2016,20412,masculino,200.0
2016,204174,masculino,3294.0
2016,204430,masculino,830.95
2016,20450,masculino,669.0
2016,204621,masculino,250.0
2016,204739,feminino,1620.0
2016,205032,masculino,400.0
2016,205417,feminino,314.0
2016,206043,masculino,350.0
2016,206454,masculino,198.0
2016,207106,feminino,386.83000000000004
2016,207106,masculino,386.83000000000004
2016,207292,feminino,2000.0
2016,207937,masculino,299.0
2016,208340,masculino,160.5
2016,208344,masculino,14500.0
2016,209008,masculino,108.0
2016,209325,feminino,2160.0
2016,209701,masculino,100.0
2016,20985,masculino,900.0
2016,209910,masculino,182.77
2016,210001,masculino,647.6600000000001
2016,21013,masculino,440.0
2016,21018,masculino,553.0
2016,210379,masculino,3180.0
2016,21050,masculino,1826.06
2016,210553,masculino,594.72
2016,210618,feminino,2420.0
2016,210761,masculino,10901.400000000001
2016,212129,masculino,5097.22
2016,212133,masculino,600.0
2016,212226,masculino,925.74
2016,212240,masculino,23676.0
2016,212579,masculino,1200.0
2016,212804,feminino,1945.99
2016,212862,masculino,200.0
2016,212975,masculino,639.0
2016,213101,feminino,200.0
2016,213125,feminino,950.0
2016,213216,feminino,3724.0
2016,213239,feminino,2691.68
2016,213479,masculino,647.6600000000001
2016,213548,masculino,200.0
2016,213744,feminino,696.0
2016,213906,masculino,250.0
2016,213974,feminino,100.0
2016,213999,masculino,15050.0
2016,214060,masculino,2927.0
2016,214220,feminino,492.0
2016,214547,masculino,850.0
2016,214618,feminino,200.0
2016,214662,feminino,42703.619999999995
2016,214765,feminino,100.0
2016,21545,feminino,2167.5
2016,215965,feminino,323.83000000000004
2016,216431,masculino,1800.0
2016,216764,feminino,601.3399999999999
2016,217020,masculino,1570.0
2016,217321,masculino,3317.14
2016,217604,masculino,730.95
2016,218495,masculino,15799.64
2016,21852,feminino,210.0
2016,218753,masculino,3160.0
2016,219710,masculino,2740.56
2016,22026,masculino,500.0
2016,22049,feminino,500.0
2016,22056,masculino,4340.0
2016,22066,masculino,8218.5
2016,221641,feminino,501.6
2016,222014,masculino,5446.5
2016,222641,feminino,100.0
2016,223185,masculino,1320.0
2016,223199,masculino,58224.52
2016,223363,feminino,398.0
2016,223494,masculino,3867.0
2016,223516,feminino,600.0
2016,223803,masculino,954.9
2016,224045,masculino,2898.0
2016,224213,feminino,2200.0
2016,224718,masculino,260.0
2016,224785,masculino,1003.35
2016,225060,masculino,500.0
2016,225290,masculino,2100.0
2016,225291,feminino,600.0
2016,226021,feminino,16600.0
2016,226316,masculino,730.0
2016,227089,masculino,7877.51
2016,227664,feminino,63.3
2016,22817,masculino,18404.8
2016,228178,masculino,4410.0
2016,228182,feminino,3134.86
2016,228209,masculino,2160.0
2016,228253,masculino,14880.0
2016,228764,masculino,964.0
2016,22909,masculino,5250.0
2016,229701,feminino,195.0
2016,22978,masculino,1470.0
2016,230067,feminino,718.96
2016,230531,feminino,360.0
2016,230850,masculino,706.4
2016,231411,masculino,455.02
2016,231922,masculino,2770.0
2016,231952,masculino,1761.67
2016,233469,masculino,64004.49
2016,233772,masculino,3620.0
2016,234404,masculino,112.22
2016,234587,masculino,1306.52
2016,234671,masculino,30200.0
2016,236225,feminino,440.0
2016,236564,feminino,2130.0
2016,236874,feminino,100.0
2016,237201,feminino,400.0
2016,23722,masculino,532.0
2016,23826,masculino,2408.6
2016,238406,masculino,3000.0
2016,238928,masculino,5000.0
2016,239546,feminino,1200.0
2016,239945,masculino,200.0
2016,240260,masculino,2700.0
2016,24059,masculino,1014.5
2016,240781,feminino,1140.42
2016,240800,masculino,624.0
2016,240835,masculino,4907.95
2016,240900,masculino,2265.0
2016,240929,feminino,3954.99
2016,241227,masculino,1359.3200000000002
2016,241234,feminino,594.74
2016,241263,masculino,2400.0
2016,241525,feminino,1069.57
2016,241610,masculino,1232.0
2016,241689,masculino,16760.04
2016,242198,feminino,160.5
2016,242800,masculino,500.0
2016,243127,masculino,800.0
2016,243367,masculino,2486.0
2016,243405,feminino,600.0
2016,24360,masculino,1100.0
2016,243639,masculino,1620.0
2016,243671,masculino,685.0
2016,24373,masculino,580.0
2016,24379,masculino,35400.0
2016,244051,feminino,149.72
2016,244134,masculino,2200.0
2016,244338,masculino,34800.0
2016,244458,masculino,1513.35
2016,244462,feminino,85.0
2016,244585,feminino,2094.74
2016,244671,masculino,2100.0
2016,244696,masculino,24820.0
2016,244850,masculino,16536.0
2016,24492,feminino,1000.0
2016,245322,feminino,3540.0
2016,24555,masculino,2191.0
2016,245602,masculino,100.0
2016,246180,masculino,9210.0
2016,246219,feminino,5460.0
2016,24698,masculino,6250.0
2016,247074,feminino,1238.0
2016,247137,feminino,415.07
2016,247145,masculino,4443.62
2016,247169,masculino,370.0
2016,24717,masculino,8124.0
2016,24718,masculino,18100.0
2016,24754,feminino,2000.0
2016,247676,feminino,850.0
2016,247678,masculino,2980.0
2016,247800,masculino,706.4
2016,247966,feminino,100.0
2016,248886,feminino,800.0
2016,249203,feminino,200.0
2016,249223,feminino,460.0
2016,249317,masculino,1320.0
2016,24938,masculino,388.0
2016,249681,masculino,850.0
2016,250124,feminino,11100.0
2016,250301,masculino,3740.0
2016,250384,masculino,5100.0
2016,250427,feminino,800.0
2016,250712,masculino,1200.0
2016,250765,feminino,250.0
2016,250960,masculino,8836.5
2016,251252,feminino,200.0
2016,251275,feminino,9340.0
2016,251397,feminino,1581.0900000000001
2016,251441,masculino,7997.5
2016,251546,masculino,2865.0
2016,251927,feminino,277.26
2016,251946,masculino,811.3399999999999
2016,252137,feminino,7488.0
2016,252140,masculino,3823.16
2016,252315,masculino,800.0
2016,252833,masculino,655.0
2016,252903,feminino,600.0
2016,253343,feminino,956.8
2016,253481,feminino,15900.0
2016,25380,masculino,27378.0
2016,254085,feminino,200.0
2016,254315,feminino,600.0
2016,25440,feminino,250.0
2016,254470,masculino,520.0
2016,254756,feminino,900.0
2016,25491,feminino,699.0
2016,255102,feminino,6483.700000000001
2016,255544,masculino,1089.57
2016,255557,masculino,2692.0
2016,25580,masculino,920.0
2016,25590,feminino,1460.0
2016,25601,feminino,321.39
2016,256163,masculino,1397.37
2016,256245,feminino,195.0
2016,256517,feminino,824.12
2016,256653,masculino,85.0
2016,257330,masculino,560.0
2016,257632,feminino,800.0
2016,257927,masculino,2390.96
2016,25905,feminino,1220.0
2016,259137,masculino,9383.24
2016,259710,feminino,324.0
2016,259771,feminino,1050.0
2016,260057,masculino,460.0
2016,260182,masculino,5653.26
2016,260348,feminino,520.0
2016,260526,feminino,200.0
2016,261113,feminino,930.0
2016,261323,masculino,1487.0
2016,26139,masculino,300.0
2016,262166,feminino,200.0
2016,262360,feminino,433.33000000000004
2016,262633,masculino,954.9
2016,262673,masculino,12196.32
2016,262833,masculino,8600.0
2016,264153,feminino,100.0
2016,264591,masculino,2250.0
2016,26475,masculino,2533.4
2016,265731,masculino,84810.1
2016,265735,masculino,750.0
2016,266,masculino,3650.0
2016,266856,feminino,230.0
2016,266858,feminino,2200.0
2016,267293,feminino,3277.77
2016,267384,masculino,880.0
2016,267912,masculino,1223.7
2016,267933,masculino,11220.0
2016,267946,masculino,410.0
2016,269774,masculino,400.0
2016,270382,masculino,6080.0
2016,271397,feminino,706.4
2016,271536,feminino,1242.5
2016,272244,masculino,460.0
2016,272304,feminino,880.0
2016,272667,masculino,5000.0
2016,272716,masculino,399.76
2016,272723,feminino,170.0
2016,272854,masculino,1225.0
2016,273197,feminino,149.72
2016,273198,feminino,616.0
2016,273348,masculino,511.6
2016,27411,feminino,100.0
2016,27536,masculino,1000.0
2016,275934,masculino,4950.0
2016,276094,masculino,150.0
2016,276189,feminino,323.83000000000004
2016,27687,feminino,1440.0
2016,277283,masculino,200.0
2016,277715,feminino,1000.0
2016,277815,feminino,150.0
2016,278136,feminino,600.0
2016,278626,masculino,124.0
2016,279635,masculino,1500.0
2016,27980,masculino,11868.76
2016,279991,masculino,810.0
2016,280203,masculino,18605.48
2016,280205,masculino,520.4300000000001
2016,280440,masculino,1022.0
2016,280568,masculino,1269.5
2016,280668,masculino,2800.0
2016,281066,masculino,2148.39
2016,281388,masculino,4300.0
2016,281746,masculino,400.0
2016,281932,masculino,1772.8
2016,282269,feminino,170.0
2016,282443,feminino,830.95
2016,282551,masculino,5046.34
2016,282620,masculino,2160.0
2016,282909,masculino,2116.0
2016,283696,masculino,9091.7
2016,283759,feminino,865.0
2016,28384,feminino,4244.4
2016,284067,feminino,711.81
2016,284172,masculino,700.0
2016,284703,feminino,289.74
2016,285405,masculino,321.0
2016,285776,masculino,2625.0
2016,286149,feminino,2806.4
2016,286481,masculino,1000.0
2016,286882,masculino,500.0
2016,286966,feminino,8334.0
2016,287189,masculino,4962.0
2016,287374,feminino,400.0
2016,287378,masculino,499.0
2016,287408,masculino,2350.0
2016,287790,masculino,841.34
2016,288485,masculino,1057.0
2016,288659,masculino,800.0
2016,289360,masculino,200.0
2016,290717,feminino,9158.4
2016,291099,feminino,1240.0
2016,29155,masculino,780.0
2016,291667,feminino,1580.96
2016,29213,feminino,399.68
2016,29321,masculino,2810.0
2016,29334,masculino,55365.6
2016,293898,masculino,3680.0
2016,294371,masculino,225.0
2016,294518,feminino,1645.0
2016,294794,masculino,48714.0
2016,29522,masculino,9800.380000000001
2016,29537,masculino,782.5
2016,295675,masculino,324.0
2016,295695,masculino,20100.0
2016,295778,feminino,1430.0
2016,295818,masculino,880.0
2016,295824,masculino,297.37
2016,297096,feminino,127.72
2016,29745,feminino,1412.8
2016,297551,masculino,650.0
2016,297861,masculino,512.5
2016,29798,masculino,300.0
2016,298797,masculino,2438.58
2016,29890,feminino,890.0
2016,299820,masculino,8960.0
2016,299909,feminino,400.0
2016,30000,masculino,550.0
2016,30020,masculino,2750.0
2016,300228,masculino,1100.0
2016,300376,masculino,465.0
2016,300396,feminino,1583.15
2016,300522,masculino,2480.0
2016,30114,masculino,5606.88
2016,301275,feminino,200.0
2016,301396,masculino,1080.0
2016,301816,masculino,460.0
2016,302223,feminino,625.0
2016,302376,masculino,1700.0
2016,30259,feminino,7310.0
2016,30313,feminino,29323.0
2016,303777,feminino,600.0
2016,30405,masculino,1234.28
2016,305112,masculino,1630.0
2016,305253,feminino,149.72
2016,305434,feminino,99.5
2016,305549,masculino,1048.24
2016,305684,masculino,4005.5
2016,306225,masculino,15736.0
2016,306476,masculino,520.0
2016,306771,masculino,3645.88
2016,3068,masculino,1500.0
2016,306981,feminino,273.83000000000004
2016,307027,masculino,1042.0
2016,307544,masculino,2884.8
2016,307682,masculino,2972.0
2016,307733,masculino,400.0
2016,308024,masculino,14400.0
2016,308356,masculino,790.5
2016,30838,feminino,400.0
2016,3084,masculino,153.85
2016,30848,masculino,349.5
2016,308760,masculino,1590.0
2016,308922,feminino,200.0
2016,309185,feminino,1039.41
2016,309188,feminino,200.0
2016,309410,masculino,9353.74
2016,309942,masculino,5877.0
2016,310303,masculino,154.84
2016,310576,feminino,1520.4
2016,311725,masculino,21633.03
2016,31193,feminino,6388.8
2016,311935,masculino,1939.72
2016,31194,feminino,2071.0
2016,311968,feminino,718.96
2016,312214,masculino,4453.26
2016,312260,masculino,515.0
2016,312301,masculino,1280.0
2016,31254,masculino,4000.0
2016,312629,masculino,309.68
2016,31284,masculino,4810.5
2016,312982,masculino,1850.62
2016,313010,masculino,963.0
2016,313118,masculino,291.52
2016,313303,masculino,230.0
2016,313309,feminino,479.5
2016,31335,feminino,628.0
2016,313905,feminino,1325.95
2016,314098,feminino,122.5
2016,31414,masculino,2140.0
2016,314704,feminino,100.0
2016,314805,feminino,600.0
2016,31498,masculino,2562.42
2016,315369,feminino,600.0
2016,315651,masculino,6530.0
2016,315657,masculino,6537.4400000000005
2016,315701,masculino,4649.04
2016,315948,feminino,1538.3
2016,316136,masculino,21300.0
2016,316908,masculino,11140.0
2016,318441,masculino,1990.0
2016,318500,masculino,7188.0
2016,318520,feminino,200.0
2016,318981,masculino,100.0
2016,319026,masculino,1704.0
2016,319559,feminino,1280.0
2016,319563,feminino,220.0
2016,32003,masculino,349.0
2016,320074,feminino,5041.4400000000005
2016,320127,masculino,2045.9
2016,320140,feminino,250.0
2016,320803,masculino,909.72
2016,320871,masculino,800.0
2016,321030,masculino,297.37
2016,321274,masculino,500.0
2016,321765,feminino,182.77
2016,321980,feminino,5460.02
2016,322014,feminino,504.41999999999996
2016,32222,feminino,1160.0
2016,3235,feminino,603.35
2016,3240,feminino,710.0
2016,324929,feminino,200.0
2016,324947,feminino,124.0
2016,325340,feminino,475.0
2016,326443,masculino,199.0
2016,326815,masculino,1424.0
2016,327280,feminino,554.8
2016,327700,feminino,200.0
2016,328186,feminino,100.0
2016,328229,masculino,2270.0
2016,328487,feminino,300.0
2016,328951,masculino,1573.5
2016,32920,masculino,31410.0
2016,32927,masculino,349.0
2016,329706,masculino,1200.0
2016,330313,feminino,200.0
2016,331041,masculino,339.0
2016,331702,feminino,1100.0
2016,331710,feminino,130.0
2016,331783,masculino,1633.2
2016,331798,masculino,4327.6
2016,33293,masculino,8762.5
2016,33325,feminino,200.0
2016,333345,masculino,15450.0
2016,334787,masculino,1798.48
2016,334938,masculino,10114.0
2016,335266,feminino,4871.13
2016,335270,masculino,8073.32
2016,335284,masculino,6430.0
2016,335298,feminino,504.8
2016,335635,feminino,289.74
2016,335805,feminino,100.0
2016,336210,feminino,490.0
2016,336282,feminino,169.5
2016,336478,masculino,25276.5
2016,336630,masculino,1803.66
2016,337374,feminino,930.0
2016,337656,feminino,4140.0
2016,33772,feminino,2472.36
2016,337904,feminino,2604.9799999999996
2016,337999,masculino,154.84
2016,338310,masculino,1532.05
2016,338343,masculino,1239.6
2016,33908,feminino,4600.0
2016,339365,masculino,500.0
2016,339816,feminino,63.3
